0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.5416049,0.34030718,-0.6593662,0.3083228,-0.6534568,-0.17889073,-1.220587,0.14912392,-0.5540558,-0.14054063,-1.7320399,-0.36547664,0.21530145,0.70478374,-0.06908667,0.029139403
0.6621761,-0.5741485,-0.32072067,-0.1112656,-0.77972996,0.9297076,-0.37726474,-0.08528685,-0.97755903,0.3727421,0.2297362,-0.47126794,0.24080682,-0.22117552,0.12043162,-0.32137123
0.50643086,-0.839638,-0.22309013,-0.10058644,-0.76852846,0.25597832,0.29287022,0.2505136,-0.32490093,0.26921314,0.23629107,0.41154182,0.473599,0.1723436,1.2445277,0.62351346
0.6921253,0.5301685,0.3735013,-0.96249396,-0.11007256,-0.032786354,0.24267761,0.25029323,-0.6330689,0.30259177,0.35368752,-0.7964849,-0.25052315,0.4641044,-0.6029967,-0.52295303
0.24830869,-0.26762283,0.4907421,-1.5703008,-0.64216864,0.80827844,0.23845126,0.16825397,-0.75529176,0.46511567,-0.1291947,-0.8227604,-0.39813212,-0.018678822,-0.33495006,-0.19184619
0.42119032,0.29530707,0.19266763,-0.78074217,0.037579373,0.6614289,0.12924814,0.46343672,-0.96105707,0.04300347,-0.090970844,-0.84329623,-0.075051695,-0.102271855,-0.39359912,0.20431887
-0.18785548,0.79910386,-0.14181167,-0.89537674,-0.12706113,-0.079126984,-0.2301466,0.6940842,-1.1036148,0.4946003,0.1708458,-0.72464925,-0.60470027,0.32218257,-0.610664,0.15629548
-0.6089978,-0.15162803,0.15570566,0.4704144,0.4939494,-0.25178534,-0.33650362,0.38151112,0.28334433,0.558238,-0.06909833,0.112981156,-0.8641724,-0.32754362,0.36195305,0.78418
0.15888645,1.0585148,-0.08781879,0.74706817,-0.86979854,-0.2798319,0.1316492,0.2544302,-0.98681515,-0.32386148,0.026992165,0.15365331,-0.5545588,-0.2854742,-0.36929038,0.53313875
0.7649969,0.02502875,-0.7101967,1.4068475,-0.8648217,-0.51576465,0.2044594,0.28615314,-0.7689744,-1.0499158,-0.04948344,-0.4916204,-0.64247143,-0.7998879,-0.1128213,-0.20621687
0.2057908,-0.07434768,-0.53568494,0.17125532,0.17277938,-0.62544566,-0.4128078,0.9379283,0.2158212,-0.5909524,-0.6369151,-0.27949464,-0.29392996,-1.002457,-0.073269024,0.34013292
0.12622848,-0.038919955,-0.32947713,0.5305478,0.29971325,-0.43321002,-0.15910639,0.15170807,-0.53414655,0.022995442,0.11871041,-0.41918063,-0.0013578385,1.1055214,1.2159532,0.28426427
0.5100879,0.013496935,-0.10193365,0.3252281,0.41441834,-0.07043946,0.17362691,0.10001631,-0.73593843,0.6838797,0.04439521,-0.28611058,0.07236059,1.3182024,1.0315286,0.37777025
0.26309642,0.24382246,0.004422933,0.20021646,0.4679878,-0.28675422,-0.3488237,-0.07022038,-0.42285413,0.20372382,-0.43883783,-0.3175459,-0.038400285,1.3788154,0.71395034,-1.0183595
0.23711264,0.1347806,0.6350786,-0.12396228,0.48273787,0.15772288,0.52130556,-0.9900275,-0.22025341,-0.3390143,-0.11213149,0.17214121,0.68340695,-0.6062367,0.08369665,-0.17760803
0.2520596,0.23035957,0.7212228,-0.25615454,0.49510592,-0.025055245,0.22660482,-1.3888037,-0.39997092,-0.23880535,0.5824063,0.46192423,0.6235821,-0.82348233,-0.040509127,0.14122164
0.6931572,0.07242282,0.68265307,0.2521212,0.5017994,-0.19039285,-0.39273852,-0.3785028,-0.007398218,-0.80488926,-0.45017964,0.8135294,0.47360045,-0.6011051,-0.2703437,-0.049448643
0.06422293,-0.10976065,0.32285893,-0.42407143,0.5283094,-0.353028,-0.2618211,-1.3812051,0.060085803,-0.04418335,0.1628065,0.75536954,0.88472897,-0.49029824,-1.1069766,0.059313245
0.2880007,-0.68023,-0.5532112,0.22248308,0.8912886,0.16030233,-0.26183593,-0.9835183,0.038445108,-0.19627571,0.66697514,0.71887785,0.40062672,-0.040297076,-0.96035236,-0.015616037
0.50766,-0.91088825,-0.27825397,-0.86222297,-0.81864125,0.45076525,-0.12125209,0.1422069,-0.35674402,0.33858666,0.39995223,0.2593652,-0.016401544,0.20640802,0.3838172,0.19500066
0.39977705,-0.5365111,0.13930702,-0.4673454,-1.601811,0.594153,0.13613057,-0.2410706,0.93347025,-0.10260925,-0.19824943,0.3241791,0.7207349,-0.17198056,0.535325,0.05400031
0.19095275,-0.109855205,-0.14690366,0.08277493,-0.047927335,0.030041546,-0.05771622,0.18452778,-0.2674905,-1.3094854,0.66639954,-0.057545677,-0.83585703,0.421673,-0.32989675,-0.81243396
0.30820066,0.18651766,0.81041265,0.20458229,-0.11060037,-1.1237385,0.30760983,0.3793155,0.58209145,0.7812539,0.1877107,0.8126871,-0.36596614,-0.67091507,-0.11155633,-0.19477937
0.04374577,-0.1895933,1.150813,0.35497695,0.35609865,-1.0273747,-0.4056854,0.183757,0.44860202,0.7069525,-0.021636516,0.6806666,-0.3926798,-0.81011486,0.08512254,-0.26516938
