0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.006952066,0.28098103,0.40955612,1.3719753,0.048738837,-0.2999221,0.54890007,0.35950822,0.7030379,-0.3640174,-0.61954457,0.64082146,-0.7658866,0.22252412,-0.3384332,-0.41545892,0.023893379,0.39772564,-0.5175582,0.24466312,0.65492,-0.44188356,-0.92684245,-0.424795,0.14800397,-0.071375266,-0.93184817,-0.3278223,0.043329135,-0.71054864,-0.38474858,0.66957986,0.0034150854,-0.54376155,0.22524871,0.23723044,0.5337132,0.7098407,1.1610863,0.045745354,-0.6845792,-0.1307814,0.6933003,0.2587342,-0.008933483,0.6198424,-0.38028428,-0.7591377,-0.7014336,0.6649264,-0.7043082,-0.44344878,-0.3462729,-0.17754298,0.100734994,0.039489772,0.05276461,0.7508495,-0.6504424,0.30202124,0.025479406,-0.44882572,0.26822245,1.0749569,-0.21299891,0.23608164,0.7848479,0.05091469,1.121218,0.5187747,-0.06908184,-0.16437331,0.19125366,-0.17566435,0.5482316,-0.14971429,-0.06690531,-0.7982113,-0.39497602,0.27854162,0.31074125,0.2632203,-1.4751523,-1.365584,0.049270287,0.51347804,0.0173475,0.17611477,-1.0524393,-0.30266896,-0.1771913,-0.75766546,0.27715755,0.20334274,0.51803553,-0.936916,0.33093545,-0.39106822,0.08537048,-0.40658164,0.40729856,-0.10007243,-0.24666579,0.536096,-0.37992188,-0.039920386,-0.12557048,-0.17141028,-0.75896704,0.27157533,0.21413618,-0.18731956,0.13485119,-0.8199396,0.027871143,0.06935455,-0.3156964,-0.15162238,-0.8052274,-0.45863226,-0.065513074,-0.11274424,1.116556,0.6457017,0.6357801,-0.2846658,-0.6203845,0.10654839
-0.42571843,0.23793755,0.30402884,0.43327904,-0.5248753,0.16835037,0.15566167,0.44287342,0.3541268,-0.3760445,0.39964542,0.10804768,-0.15700115,-0.66311586,0.24742061,-0.133944,0.23859566,-0.8654678,0.69600403,0.1589223,0.022580624,1.5403006,-0.3000886,0.2798922,0.50627315,0.27068597,0.11365226,0.80718505,-0.5797318,0.08966596,0.18814513,0.06509333,0.05298858,0.4316509,-0.8083905,-0.051352732,1.0773025,0.35058132,-0.11494257,-0.5402626,-0.2997225,0.4459499,0.13842797,-0.09711155,-0.098019406,0.35285345,-0.73657686,-0.3903462,-0.0023435531,0.29014587,0.32320157,-0.30702665,0.5069065,-0.5044355,0.84180963,0.48276356,0.26105592,-0.17788431,0.6756737,-0.6506313,0.05384712,0.651554,0.17484578,0.38380978,-0.58268774,-0.50747573,-0.08543447,-0.32340196,-0.21659538,-0.44024992,0.74995744,0.38863832,-0.62105453,0.20025787,0.20459664,-0.51763374,0.37615702,-0.20369945,0.016881078,0.32026047,-0.17157194,0.1794181,-0.39413673,0.532561,-0.19731371,-0.12732476,0.18722181,0.29550126,0.12191864,-0.106991045,0.64232284,-0.16563018,0.2714802,0.23609102,-1.5157632,0.4624553,0.3639831,-0.13866338,0.40036264,0.04932659,0.69021076,-0.67450106,-0.12142219,-0.6573645,-0.24830012,-0.67738575,0.48769403,0.6673563,-1.1652005,-0.2557003,-0.037761252,-0.1504395,0.6131292,-0.79874516,-0.015636344,0.36612266,0.47835654,-0.36632618,-0.32206652,0.2518243,0.35040724,-0.092290685,-0.06027776,0.16915421,-0.09490582,0.016267851,-0.21997625,0.71687686
-0.15509413,-0.0963257,0.15406075,0.14307278,-0.2613429,0.3490253,-0.05112749,0.2631208,0.124722734,-0.5653949,-0.021837736,-0.030802682,-0.089440994,0.06396097,0.14103872,-0.18085484,-0.36295167,0.31699556,0.20335591,-0.050227404,-0.27553037,-0.14219351,-0.061211392,0.6047914,-0.03291136,0.06869965,0.14151253,-0.13434854,0.004032964,-0.25236183,-0.23076133,0.36146876,-0.13580942,-0.040815443,0.32406032,-0.25460583,-0.0650076,-0.027270317,0.1360169,0.028492063,-0.10914316,-0.23481295,0.04229269,-0.07722717,0.19159438,-0.10980928,-0.3151275,0.14613017,-0.27608988,-0.0104222745,-0.18470553,-0.055377327,0.08380665,0.08369653,0.35310614,0.054702133,-0.36876476,0.21259755,0.19378233,-0.13879903,-0.070938766,0.0368781,0.295303,0.06662013,-0.048766464,-0.25466037,0.18920547,0.1028005,-0.05224634,-0.05770282,-0.24205492,-0.06027875,-0.14378744,0.38147315,0.013076305,-0.2776551,-0.19247155,-0.35127604,-0.38747472,-0.10352232,-0.2676465,-0.14592336,-0.59664154,0.022211019,-0.09775728,0.05864409,-0.057723537,-0.13414334,-0.18386713,-0.17977944,0.35547888,0.08040191,-0.20700507,0.29311627,-0.32675302,0.29040366,-0.24064845,0.005581528,0.15597689,0.20314454,0.053531185,-0.2048738,0.017451234,-0.16921362,0.21564476,-0.08878363,-0.23421073,0.22463706,0.114007786,0.024028618,-0.032908283,-0.24951012,-0.23085105,-0.2652288,-0.09230815,0.051501624,0.32149878,-0.23276,0.2689913,0.19906412,0.11354715,-0.046156697,-0.0038599148,0.2549953,-0.10500465,0.17097628,0.34078568,-0.14961244
0.31237277,0.14892375,-0.46356183,0.13802418,-0.23219754,-0.046761043,-0.10712625,0.66683644,0.54833215,0.041111708,-0.013421624,0.21772826,-0.25904047,0.11897148,-0.16464624,-0.3033811,-0.2993421,-0.079297364,0.24267197,-0.53443134,-0.29459816,0.08796646,0.057871275,-0.47838175,-0.46824116,-0.061290585,0.17651567,-0.20266238,0.41807708,-0.2357881,-0.63199174,0.2936993,0.68226653,0.23198657,-0.41383514,0.22169545,0.40796164,-0.49064863,0.11619371,-0.16625805,0.24199277,-0.5943464,-0.00934241,-0.24540395,0.13115011,-0.36004123,-0.55279183,0.2579477,-0.7227751,0.19225305,-0.06467849,-0.08467921,-0.091512926,-0.054674,0.11438958,0.27406514,0.47390902,0.35295767,-0.4304922,-0.2971947,-0.5311157,0.54046845,0.23890057,0.036752753,0.515733,0.10370022,0.0049817357,0.35768384,-0.61024594,0.4783688,0.12181517,-0.097675405,-0.7227698,-0.17983276,0.048046555,-0.015926097,-0.5348481,-0.35923797,-0.14173684,-0.20546703,0.05506466,0.27211973,0.18824919,0.19905198,0.31741327,0.2182596,-0.4252872,0.04168097,0.21984914,-0.35700697,-0.53098196,-0.17978817,-0.18726277,-0.026959479,-0.18761685,-0.34895676,-0.112655535,0.3382616,-0.07917622,0.007194888,0.21411243,-0.3996998,-0.3902887,-0.1861816,-0.06173791,-0.1542595,-0.72090477,-0.2708001,0.041292652,0.0016525872,-0.064348385,-0.30032113,-0.7018136,-0.16499257,0.31145847,0.106120266,-0.36803004,0.30542624,0.13307315,0.78298813,0.21082917,0.8248792,-0.2342798,0.17542475,0.28959525,-0.2866534,-0.06772069,0.4573245
-0.09226255,-0.20547058,-0.1491971,0.22186105,-0.04495345,-0.11902147,0.17932491,0.0024018548,0.30266225,-0.10144812,0.20659372,-0.16867703,-0.11120158,0.15032673,0.6882123,-0.118958786,-0.16515161,0.28666934,0.2556873,-0.016603537,-0.36756507,-0.17410712,-0.20420693,0.36755896,-0.1953711,-0.09311822,-0.19274114,0.10800095,-0.047953907,0.055972792,-0.168805,0.52279335,0.056137405,-0.04177536,-0.14519405,0.1712906,0.02493586,0.023678612,-0.1232409,0.20354803,-0.095533095,-0.40974027,0.10026665,-0.046189018,-0.10943521,-0.062105566,-0.0264721,0.106405586,-0.12819323,-0.11496068,-0.03275104,0.111169964,-0.04467991,0.1490975,0.2983307,-0.076258294,-0.027992614,0.47391477,0.3386539,-0.38817498,0.292344,-0.00042709708,0.45193607,0.24852805,0.11557131,-0.341243,-0.18346806,0.4054192,-0.271326,0.059426915,-0.15676783,0.30155817,0.19136634,0.1585716,-0.20570204,-0.15627791,0.06788458,-0.20173846,-0.3964935,-0.20407948,0.01056686,-0.09372207,-0.17710988,-0.124701634,0.104903445,-0.010829911,-0.096956424,0.015731933,-0.109393895,-0.04373896,-0.2517162,0.27284986,-0.18634443,0.34129336,-0.34561315,0.020814478,-0.23016007,-0.066186845,-0.24571055,0.0630801,-0.17943284,-0.3013983,-0.23466805,0.10329467,0.006072033,-0.1478728,0.16261095,0.10560568,0.089710265,-0.30171347,-0.029203251,-0.035196554,-0.42032307,-0.25565258,0.37801546,0.0024024881,-0.35812083,-0.34264052,-0.037071124,0.013206661,0.19233161,0.13323024,-0.17236148,0.29637197,0.27210158,-0.062230717,0.065327935,0.052524284
-0.4467973,-0.09108466,0.14129971,0.11794355,0.6410215,0.51862544,0.19581643,-0.1903126,0.17996156,-0.30484223,-0.14358161,-0.21620715,0.5878355,0.18305266,-0.35527375,0.097020425,0.21053493,-0.065993786,-0.3401162,0.9995006,0.27139556,-0.099405706,0.32931277,0.43122187,-0.3854098,0.46017033,0.3695953,-0.055138357,-0.38428888,-0.42150497,-0.38994634,0.07306371,-0.38294616,0.1402941,0.56881845,0.33960855,-0.24120767,0.19512534,-0.31780374,-0.38635078,1.1211426,-0.28247648,-0.38292873,0.20455846,0.42387718,-0.14145099,-0.6250918,0.13048625,0.12131999,-0.118170284,0.07088985,0.39509037,-0.9175822,0.29255506,0.031644423,0.88192874,-0.6972367,0.23270656,-0.2171641,0.37665245,0.42938673,0.2813371,0.44683203,-0.1566913,-0.28105646,-0.6100199,0.631322,-0.65005237,-0.53173864,0.49806923,-0.0368912,0.8214124,-0.34504926,0.098285735,0.8104783,-0.44095725,0.67522013,-0.143095,-0.50215495,0.15929367,-0.07278271,0.2682509,1.3488945,0.6757008,0.098737985,0.8998702,-0.4935012,0.14352167,0.04712523,0.5507723,-0.27148682,0.5679975,-0.5664646,-0.16492985,0.3752567,0.055021066,0.31747448,-0.2065261,-0.9786166,0.48877245,-0.30287617,-0.9280167,-0.5734222,0.1581349,0.42979133,-0.5143208,-0.77767426,0.23189545,0.31133226,-0.6537818,-0.8962527,0.0567754,0.15997186,0.3639326,0.35323408,0.85190535,-0.10455588,-0.138244,-0.104769096,0.7357117,0.29312563,-0.44187343,1.374622,0.9663085,-0.29494417,-0.402811,0.40125486,-0.13676248
0.14483161,0.08898374,-0.37395912,-0.034511466,0.45356214,0.46700364,-0.57120425,-0.12828499,0.047503486,-0.63702476,-0.13337615,-0.3789659,-0.26952714,-0.30935135,-0.38682964,-0.005107589,-0.48359865,0.5131385,-0.11613259,0.1730195,-0.5291292,0.31906712,-0.34632212,0.2613318,-0.12988734,-0.012703251,-0.14708576,-0.08605328,-0.10988272,0.35731828,-0.6739951,0.28296372,0.35057312,-0.009076908,-0.55691046,0.23505053,-0.15952405,-0.30583698,-0.4303161,-0.05113644,0.23525184,0.084123746,-0.1612885,0.24110723,0.31621945,-0.6166065,-0.022853322,-0.024694249,-0.22762603,-0.12211732,-0.24194004,0.107744105,-0.088862926,0.053679895,-0.08968724,0.06642928,0.5192659,0.38489375,-0.15298729,-0.05668886,-0.02525188,0.13004874,0.61521554,0.12310204,0.10447794,0.13298957,-0.05390852,0.18331258,0.11599462,0.019594036,0.20334914,0.2837677,-0.051926263,0.502064,0.26408976,0.026170671,0.3590674,0.07019028,-0.26208737,-0.0032054968,-0.315405,-0.29953417,-0.018706866,0.09666911,0.08072076,0.15774149,-0.47486085,0.018962674,0.31832945,-0.33115903,0.04173462,0.32881463,0.14168453,0.29116416,-0.2020475,-0.09923587,-0.41946727,-0.06525291,-0.28342137,0.5675516,-0.27543685,-0.13079277,0.3051152,-0.4789889,0.33415198,-0.23130888,0.1613312,0.20824993,-0.05843073,-0.16948123,0.029768556,-0.32757804,0.069136485,-0.15903243,0.02937063,0.045673184,-0.05408188,-0.34798527,-0.27085057,0.016126059,-0.0034260899,-0.044610538,-0.07707657,0.05129449,0.46231115,0.77257794,0.13567981,0.32925478
-0.3137893,0.108544566,0.31677818,-0.5673327,-0.12195002,0.028546771,0.035464015,0.08420277,-0.4514652,-0.4678015,0.07705967,-0.60023695,0.471003,0.35485885,1.1202579,-0.5295196,-0.6130538,0.921348,-0.5836462,-1.8846024,-1.2388794,0.21407971,-0.3004525,0.38385072,0.89799345,0.8536276,0.34076092,0.46490395,-0.52838176,0.082979605,0.9234305,-0.4580137,-0.56438357,-1.195361,-0.52103573,-0.7159766,0.26736805,-0.0014796536,-0.34768358,0.58331776,0.6703477,1.4541671e-05,-0.4801283,0.57292306,-0.15601301,0.6248334,0.39310056,-0.009626098,-0.42050165,0.2382254,0.6151106,1.933285,-0.35999796,0.5155398,-0.39737153,0.122283176,-1.2194631,-0.3855695,-1.2501103,-1.7315519,-1.2541891,0.2223502,-0.73321325,0.19763508,0.18006779,0.1618363,-0.45765695,-0.59106386,-0.24701388,-0.3116912,0.8888264,0.48690787,0.15693808,0.66180044,-0.24753256,-2.162713,0.91951203,0.17550582,0.45495838,-0.012054112,0.97425205,0.36122262,0.11932654,0.40640262,0.6346725,-0.16490428,0.9303135,-1.5042307,1.2872543,0.02382024,0.6161996,-0.013250645,-0.37247714,0.17178732,-0.46293396,-0.26295176,-0.02411398,0.35846522,0.03116918,-0.2025905,-0.15011829,0.22305667,0.21567352,-0.90601325,-0.08829651,-1.217406,1.0916615,-1.172017,0.8076629,0.2775192,-1.4130903,-0.7584975,0.37014124,-0.66853845,1.329667,-0.19496304,-0.4756933,0.28067422,-0.307936,-0.610717,0.5041342,0.1201165,-0.21276553,1.4504406,-0.5827015,-0.475124,-0.36933556,-0.15293022
0.1342355,0.063487485,0.20239747,0.06799762,0.41427106,-0.029707586,-0.104868375,-0.22668839,0.08548461,-0.48278287,-0.20460811,-0.17178498,0.094751894,0.082663745,-0.07190156,-0.25838268,0.14517862,-0.04433929,-0.13401495,0.3174759,-0.35384715,0.09735325,-0.17531398,-0.2650588,0.055249184,-0.23239177,-0.13139509,0.3554867,-0.28196353,0.06985574,-0.38583285,0.005187401,-0.016975753,0.048275467,-0.24514678,0.1343152,-0.03193769,-0.69763887,0.11485939,0.18644461,-0.108371384,-0.01732146,-0.08872984,-0.05001525,-0.41377133,0.21767059,0.27325714,-0.129341,0.19402488,0.17284504,-0.13266607,0.32524854,-0.444629,-0.22324212,0.12277909,-0.15736178,0.33413914,0.6118402,-0.14778812,-0.37887016,0.045475274,0.390266,-0.45309845,0.21075332,0.18755609,-0.013483174,-0.008204952,0.108180255,-0.053334594,-0.07252695,0.0023921663,-0.26289102,0.31232265,0.27974197,-0.11355467,-0.10397153,-0.14964846,-0.35423398,0.114505656,-0.027018685,-0.25913846,-0.31253153,0.09258579,0.174975,0.12649164,-0.40142852,-0.22138691,0.5840256,0.45524648,-0.146255,-0.58589417,0.5028405,0.026564548,-0.36053896,0.06909408,-0.06469754,-0.09685834,-0.15073796,0.1681433,-0.47256663,-0.50410914,0.019895356,-0.22505225,-0.08377166,0.2749263,0.031752355,-0.21520102,0.08672853,-0.04826644,-0.253593,-0.046700023,0.23397687,-0.20246133,-0.1380397,-0.29416585,0.15541679,-0.34146693,-0.08483543,0.007444456,-0.1700212,0.38543108,-0.021428846,0.0044853287,-0.015545294,0.07115214,-0.28521746,-0.28370208,-0.32439095
0.042496257,0.04017937,0.3274202,-0.3423848,0.06558948,-0.34126192,-0.5046827,-0.08964592,-0.026017234,0.22897089,0.116042174,0.16707975,-0.024860606,-0.01213339,-0.08965433,0.04195049,-0.6438645,-0.37512633,-0.2092949,0.1348059,0.2000806,-0.2549082,-0.1036118,0.11686593,-0.39929706,-0.31662148,-0.22077557,-0.14478126,-0.48387808,-0.0483744,-0.40340915,-0.19836187,-0.32420832,0.2889802,0.0260183,0.042880572,0.28031287,-0.45135868,-0.24991381,0.12063054,0.08587991,-0.28322348,-0.4198704,-0.08484915,-0.5889714,0.16022861,-0.1997293,-0.14181873,0.22140172,0.14263952,-0.005355425,-0.13455293,-0.1984371,-0.019163802,-0.05604679,0.26375693,0.32234645,0.18678726,-0.36907762,-0.019758573,0.17952865,0.64282197,-0.08534325,-0.050208136,0.4143735,-0.11733452,0.008185973,0.06376891,-0.0032044947,0.20567785,-0.095067635,-0.4211558,0.22510841,-0.21794228,0.46599036,-0.22603187,-0.69965786,-0.096369766,-0.05185809,-0.010700722,-0.2729,-0.5397744,-0.34246486,0.060719192,-0.0312787,-0.29990035,-0.62888306,0.21589048,0.2092164,0.08565801,-0.12796101,0.47401422,-0.052939862,-0.22040014,-0.038000025,-0.43046427,-0.43260074,-0.31374264,0.1739139,-0.715061,-0.55792886,0.2149246,-0.26053405,0.17245963,-0.0203818,0.22404566,0.15646045,0.26892993,-0.44798496,-0.099216506,0.06172578,0.48534116,-0.26081833,-0.21258877,-0.23513946,0.06743814,0.13630709,0.008297183,-0.04841978,-0.5460362,-0.17646933,0.55881214,0.20836757,-0.064118415,0.15565722,-0.47035468,0.014294267,-0.046999805
