0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-0.07883072,0.85032153,-0.18290767,0.059349153,-1.0948586,-0.18802986,-1.2126364,0.23010859,-0.2525215,-0.48997778,-1.533449,-0.84148705,0.3339222,0.50381005,-1.1675286,0.013585772
0.056239128,-0.3253358,-0.5781573,0.27959347,-0.9584454,0.91535586,-0.3377614,-0.36274597,-1.1565962,0.285358,0.058178276,-0.18549608,0.3025167,0.21253242,0.0553547,-0.42733246
-0.8007958,0.24357726,0.29445562,-0.22766322,-1.3764445,0.2719221,0.22506441,0.0008888766,-0.36431062,-0.3929056,0.41608584,-0.4618561,0.4616833,0.840551,-0.10198981,0.60632014
0.4711364,0.33191058,0.12933382,-0.40570158,-0.18162784,-0.17850594,0.14742127,0.14638147,-0.81147623,0.81223917,-0.32175744,0.7053945,0.037674665,-0.3639688,0.21744421,-0.803697
-0.5776604,-0.12608807,0.1364328,-0.70489836,-0.9802975,0.6142818,0.25600094,-0.31075123,-1.264106,0.72638726,-0.7209135,0.75221425,-0.09955075,0.28099912,0.2157728,-0.67669916
0.16719143,0.14199074,-0.051440105,-0.31135675,-0.078679144,0.5607114,0.099485286,0.30216077,-1.1583133,0.36398447,-0.4916773,0.25285143,0.14829385,-0.21157022,0.16090283,-0.15345994
-0.23389637,0.5110494,-0.3991305,-0.2822908,0.07113781,-0.3065464,-0.26643705,0.5332525,-0.9849889,1.063178,-0.5347728,0.64541805,-0.2697689,-0.6734214,0.3426688,-0.2364228
-1.0734717,0.2679029,-0.31372455,0.35136184,0.38054192,0.15851206,-0.32700855,0.10875845,0.3841249,0.36167485,-0.06298881,-0.030825883,-0.93476975,-0.42502505,0.34343213,0.97076887
0.6508108,0.9091824,0.21566482,0.8150113,-0.3514629,-0.3305451,0.1667504,0.21031728,-0.7317514,0.576169,-0.17045566,-0.13082671,-0.63041794,-0.7688479,-0.37528774,0.28454718
1.5681114,0.05494806,-0.5956699,1.5433507,-0.46731114,-0.42079356,0.06702951,0.2776823,-0.614601,0.37653574,0.48521826,-0.5234727,-0.8773229,0.13522184,-0.35063457,-0.10948393
0.62155724,0.011465409,-0.58811736,0.12410113,0.36202338,-0.6368874,-0.48359963,0.9486543,0.23240456,-0.003481388,-0.22208363,-0.1296561,-0.48119405,-0.3053611,-0.17508401,0.43501484
-0.98581636,0.76041794,0.39015928,0.09453457,-0.45681354,-0.37377435,-0.124426045,0.44727218,0.16596577,-0.7094487,-0.04621243,-1.2318984,0.20656005,0.4861244,-0.17562251,0.22371896
-0.40776965,0.80666375,0.3103674,-0.15303962,-0.39021888,0.12444192,0.33183005,0.58414,0.28220916,0.113497764,-0.19495654,-1.366906,0.49862373,0.5311291,-0.44643304,0.26020133
