0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
-0.0400585,0.19446684,0.30647302,1.0416588,-0.044420093,-0.23898563,0.44476366,0.27278686,0.49241698,-0.21205443,-0.45888236,0.52744097,-0.61091995,0.23102704,-0.2075209,-0.3578479,0.016590431,0.33447316,-0.43588448,0.120257914,0.47822315,-0.34701696,-0.7624616,-0.22227986,0.08622222,-0.042053163,-0.6548182,-0.21186589,0.029331453,-0.47860855,-0.3266608,0.49375206,0.011438108,-0.4004436,0.11871163,0.14300099,0.4029251,0.5139152,0.7758676,0.06469403,-0.52324456,-0.09280974,0.5359282,0.11603308,-0.022185765,0.48476794,-0.35943076,-0.57621485,-0.57707316,0.49722344,-0.56041104,-0.30163577,-0.25852272,-0.11090221,0.07639023,0.04983754,0.14307095,0.50378877,-0.44443905,0.22451991,0.090652406,-0.22203584,0.25950903,0.86303526,-0.20752439,0.1301954,0.63473463,0.07976113,0.83976847,0.41944352,-0.06246776,-0.13556549,0.1358317,-0.10495986,0.32531226,-0.10899601,-0.07103543,-0.53182775,-0.3329145,0.19860421,0.20762268,0.11266939,-1.1302125,-0.99150336,0.0733854,0.4405246,0.020249432,0.17113717,-0.7672825,-0.20024799,-0.10516526,-0.5291524,0.20387468,0.139233,0.36109108,-0.6960383,0.10493566,-0.3227176,0.056399524,-0.24926677,0.31427512,-0.13789001,-0.19571698,0.39299378,-0.25477973,0.030100036,-0.11498685,-0.09554733,-0.5600225,0.19677156,0.16837457,-0.14121816,0.077325925,-0.5909815,0.082347274,-0.010263257,-0.22328942,-0.076534525,-0.5585206,-0.20422003,0.022264566,-8.378923e-05,0.8589829,0.52285904,0.5083843,-0.2590795,-0.33206013,0.09324473
-0.4538522,0.22900848,0.2576991,0.3725689,-0.5376165,0.114507064,0.21800764,0.4284301,0.27662653,-0.2611416,0.37035707,0.17427853,-0.19308339,-0.57654124,0.25411624,-0.10799252,0.21402496,-0.8647979,0.5777643,0.07850056,0.110141695,1.3699436,-0.3102782,0.2585722,0.49229312,0.26144874,0.13261431,0.7450231,-0.6108209,0.10699882,0.19385023,0.0020720214,0.02601685,0.46782327,-0.7851609,-0.081867196,1.000083,0.315628,-0.15347406,-0.4641816,-0.29263604,0.43542323,0.11746435,-0.13533528,-0.055354144,0.29661584,-0.7167245,-0.39812523,-0.051676966,0.2958318,0.29846323,-0.24382257,0.48854098,-0.45426774,0.7477393,0.48756355,0.35386378,-0.27094275,0.6433489,-0.58543247,0.0933242,0.7009639,0.20481376,0.4108588,-0.61163545,-0.48410666,-0.0445658,-0.29253283,-0.18370913,-0.38949466,0.6893791,0.33051383,-0.54960555,0.18760684,0.18127412,-0.47227538,0.34343448,-0.1139906,0.076331645,0.28379723,-0.1574043,0.07423482,-0.35089836,0.5182891,-0.16002998,-0.060549915,0.20654617,0.3379323,0.12371794,-0.07282836,0.5972936,-0.16326079,0.28091204,0.15699312,-1.4227437,0.3866918,0.25328213,-0.18201324,0.40092427,0.017585423,0.72957885,-0.69339234,-0.10103391,-0.6138998,-0.24877599,-0.5756582,0.47337648,0.6075424,-1.1365734,-0.28296375,0.014536345,-0.14701271,0.6127723,-0.72762924,0.008295381,0.2642657,0.45452544,-0.26424837,-0.29559967,0.2885372,0.3724411,-0.029449835,-0.04083917,0.13099815,-0.08236447,-0.014145441,-0.13157794,0.71764076
-0.25708216,-0.06173749,0.21966393,0.010132775,-0.4328943,0.32978752,-0.014669478,0.31855676,0.05999787,-0.4700615,-0.05087483,0.09381028,-0.09192472,0.15721335,0.13662453,-0.25017422,-0.31348652,0.24496692,0.012963068,-0.12650351,-0.17860156,-0.24926095,-0.22798431,0.55617213,0.13450234,0.06370804,0.216497,-0.1914964,-0.06742984,-0.1877586,-0.3257382,0.10005507,-0.26994568,0.13170159,0.3494898,-0.2850309,-0.038712233,-0.05633407,0.011277311,0.14983848,-0.12114149,-0.16831127,-0.01117669,-0.15923153,0.29492173,-0.17518774,-0.43386155,0.0741073,-0.41561273,0.09886648,-0.123177625,0.04394135,-0.03251043,0.14200044,0.35320705,0.12572227,-0.26031396,-0.005304791,0.18427196,-0.033567168,-0.04684545,0.29362547,0.4014051,0.19101295,-0.25567016,-0.1308746,0.26145768,0.11104509,0.012743916,-0.038627416,-0.30973557,-0.15465571,-0.06629301,0.33201241,0.098348424,-0.32074282,-0.3344175,-0.30754495,-0.22714746,-0.07567468,-0.27880484,-0.3794831,-0.63918734,0.062470086,0.007356116,0.1454519,-0.09254087,0.006627381,-0.25900218,-0.114709236,0.36335576,0.06699284,-0.14984374,0.13242097,-0.4179986,0.17507079,-0.3397719,-0.18201916,0.33682472,0.10454607,0.015349448,-0.2497495,0.08299464,-0.2501901,0.23142026,0.03879401,-0.27792734,0.2605222,-0.0075286925,-0.06172225,0.080957174,-0.2578513,-0.16622901,-0.26937565,-0.08590701,-0.09503049,0.40982252,-0.08007072,0.34568995,0.25751624,0.24868336,0.009604961,0.07237609,0.07230067,-0.09278308,0.20621425,0.4524316,-0.095963664
0.1728623,0.09260622,-0.42348093,0.1078233,-0.18194373,-0.06968043,0.04932054,0.58024526,0.37719095,0.16343816,-0.030703297,0.2813598,-0.28399524,0.18068305,-0.061471775,-0.19379532,-0.29252642,-0.10850245,0.1177426,-0.53181225,-0.15739405,-0.04646358,0.04289662,-0.32464135,-0.39871624,-0.0329603,0.19101329,-0.14677408,0.18734777,-0.15535146,-0.48038545,0.24795446,0.5444321,0.22070894,-0.3840134,0.15050244,0.28595045,-0.42048085,0.03953268,-0.03025132,0.16044319,-0.48668826,-0.015862044,-0.2796133,0.15177438,-0.36717886,-0.491471,0.19934382,-0.61636186,0.15537769,-0.13341597,0.03096731,-0.017451413,-0.006554909,0.020907532,0.242508,0.57680845,0.23656446,-0.3094509,-0.2394332,-0.3421873,0.5657039,0.28191626,0.14441101,0.35110176,-0.0057098866,0.051963653,0.28104767,-0.44576207,0.44031632,0.115690246,-0.085747406,-0.5178884,-0.10200335,-0.00031294674,-0.0067324415,-0.42986417,-0.116228625,-0.07560144,-0.20573914,0.020084001,0.03616315,0.15969367,0.20371182,0.27804476,0.2645374,-0.26004606,0.118384525,0.23439483,-0.2320297,-0.44046432,-0.13688812,-0.13800716,-0.08240409,-0.16407833,-0.29220244,-0.3082798,0.23912176,-0.051393505,-0.04054335,0.27502102,-0.51737493,-0.3303665,-0.16945674,-0.07747697,-0.030549154,-0.53910047,-0.2084437,-0.050317217,-0.061238885,0.0024754293,-0.2606823,-0.5369787,-0.13301441,0.26048762,-0.029686525,-0.2768341,0.25555015,0.14034016,0.71597654,0.27412546,0.69393724,-0.19375929,0.16479371,0.23764937,-0.2930946,0.08861403,0.40078834
-0.19478145,-0.20624492,-0.21372844,0.14242013,-0.11421654,-0.21714929,0.3504679,0.01447437,0.1626885,0.14346705,0.1756741,-0.0018900298,-0.20825681,0.25720537,0.69367784,-0.058045875,-0.17021713,0.16831167,0.07338634,-0.17944239,-0.16104566,-0.29901525,-0.24239206,0.33823287,-0.17307648,-0.06737482,-0.111779556,0.10419318,-0.22985741,0.1074492,-0.13614759,0.3975362,0.02350019,0.063353926,-0.21552882,0.119612716,-0.0035844482,-0.017404899,-0.20186104,0.3248409,-0.119392425,-0.36311352,0.06930395,-0.13214174,-0.017580416,-0.17544766,-0.105547175,0.04919102,-0.22491068,-0.07416194,-0.070345804,0.2305156,-0.031060472,0.18527687,0.1795604,-0.037704576,0.25698134,0.25988492,0.32836682,-0.3149808,0.34294072,0.19880605,0.5047954,0.3780616,-0.018716186,-0.34351152,-0.091552064,0.368756,-0.19847421,0.13025077,-0.11982193,0.21007566,0.25446695,0.14993836,-0.2251083,-0.12311246,0.03573959,0.017048791,-0.2479696,-0.21854973,0.017541304,-0.29691285,-0.09886961,-0.07510227,0.15275106,0.1346734,0.005500607,0.1550299,-0.052983373,0.039774224,-0.26776963,0.25137797,-0.12973455,0.17854968,-0.31796566,-0.06775594,-0.42313957,-0.16408919,-0.16413434,-0.015363462,-0.06505436,-0.5001657,-0.20437717,0.08437499,-0.029076632,0.0010806322,0.19486012,0.06579996,-0.030637234,-0.3749395,0.07599126,-0.053387802,-0.32295665,-0.19842839,0.37414595,-0.17092437,-0.31661394,-0.18137082,0.0010944605,0.16517285,0.2630278,0.2321741,-0.13485615,0.22067884,0.2859767,-0.13963243,0.23894066,0.13607308
-0.42352024,-0.09867139,0.08394942,0.090145424,0.48420405,0.3799932,0.27327693,-0.14465918,0.10242441,-0.16697395,-0.12769054,-0.09959522,0.38541806,0.22035389,-0.22831707,0.100256376,0.11775364,-0.07623502,-0.34252983,0.7026175,0.30296105,-0.16284606,0.24721482,0.38911247,-0.3400513,0.37598976,0.3489914,-0.02105137,-0.4167831,-0.3098897,-0.32877582,0.063531555,-0.29930955,0.14395884,0.39370024,0.26321355,-0.20714703,0.12551358,-0.3020471,-0.25073624,0.8855024,-0.2472262,-0.2953109,0.11081192,0.3721251,-0.17842011,-0.5529137,0.097903594,0.025725834,-0.09111338,-0.0054942816,0.39784265,-0.72601986,0.27171454,-0.019657353,0.73565954,-0.38623083,0.13965224,-0.15720128,0.30050066,0.39160308,0.3618276,0.4259092,-0.011927083,-0.29135174,-0.55708903,0.5399319,-0.48545316,-0.4035096,0.45908892,-0.013445221,0.63614196,-0.24443318,0.11995452,0.6095036,-0.34543592,0.53053206,0.0115125775,-0.38194722,0.088382125,-0.0751222,0.09019612,1.106486,0.5880459,0.112443954,0.8086835,-0.3384602,0.193987,0.090981506,0.49416447,-0.2344497,0.48801863,-0.45402363,-0.1795637,0.28987515,0.028607193,0.07815164,-0.20108764,-0.7604091,0.3603323,-0.19559106,-0.88602364,-0.47777376,0.10691999,0.3329788,-0.33764917,-0.6106659,0.20073983,0.18983959,-0.5725957,-0.67722136,0.02618599,0.13086295,0.29470465,0.3073801,0.57238394,-0.07880236,-0.07985995,-0.042062208,0.6862717,0.30891135,-0.30190036,1.1539881,0.79627,-0.21019089,-0.3820061,0.44885418,-0.07730863
0.050289687,0.055168927,-0.4107855,-0.03726447,0.37342608,0.36089444,-0.32860994,-0.11563812,-0.041239433,-0.49024206,-0.11520134,-0.20297681,-0.29014593,-0.18550101,-0.26901037,0.122331515,-0.46145272,0.33605918,-0.1699707,0.01680338,-0.28560978,0.12576869,-0.2825337,0.21309888,-0.14838083,-0.0022773594,-0.06335291,-0.088699594,-0.286045,0.29139978,-0.5008116,0.22642946,0.30427933,0.053803094,-0.50220764,0.17806743,-0.1912756,-0.30120537,-0.3662425,0.045795374,0.19088972,0.050942183,-0.15241314,0.1888257,0.35553122,-0.6704877,-0.024885774,-0.015210941,-0.25030926,-0.09139692,-0.24477035,0.19287461,-0.014877759,0.06335233,-0.14858249,0.05820245,0.6251693,0.2536486,-0.12146017,-0.0635863,-0.009059131,0.21748075,0.55572784,0.19489811,0.046595566,0.050678685,-0.011508301,0.14982453,0.14431831,0.07043612,0.209792,0.20273253,0.018167466,0.47137934,0.18617219,0.043282174,0.28627807,0.22518948,-0.12496929,-0.075533986,-0.25156286,-0.39644974,0.0830117,0.10430666,0.088970646,0.21306694,-0.31607068,0.09640745,0.3397041,-0.22383186,-0.013596222,0.24793072,0.123831056,0.17151853,-0.1794057,-0.11792536,-0.47712243,-0.07041143,-0.18454525,0.38123482,-0.11523433,-0.33005235,0.284906,-0.4337011,0.2561806,-0.12152375,0.19016826,0.1424213,-0.1544345,-0.21601842,0.09365276,-0.3349154,0.08774137,-0.12537865,-6.4358115e-05,-0.08321808,-0.040006626,-0.23642899,-0.18755654,0.09356581,-0.009891048,-0.004502766,-0.052849125,-0.006335087,0.38706008,0.5484488,0.23528516,0.37002757
-0.34772465,0.12852594,0.3094184,-0.57717943,-0.16170762,0.044450358,0.0490228,0.08518472,-0.49682128,-0.4783369,0.08881068,-0.5968738,0.46141794,0.3791919,1.1422386,-0.5365171,-0.65574473,0.92608756,-0.59912515,-1.9533082,-1.2996308,0.18449679,-0.2825978,0.42908946,0.9171251,0.8914688,0.3510474,0.43478987,-0.5448942,0.08004892,1.0123365,-0.4639234,-0.61353165,-1.2281921,-0.515391,-0.80353856,0.26144204,-0.0051705074,-0.3564168,0.63385737,0.6935334,-0.01578906,-0.49878368,0.5562655,-0.14925298,0.6749808,0.38559583,-0.027251415,-0.43340802,0.23245357,0.6348237,1.9523588,-0.36699677,0.4952533,-0.41109157,0.1548502,-1.2320148,-0.41019404,-1.2774469,-1.7782063,-1.257201,0.21590433,-0.71184933,0.16494603,0.21558984,0.11882051,-0.46591866,-0.61937964,-0.254251,-0.33278146,0.89572984,0.46172458,0.16997688,0.6870038,-0.25353032,-2.2048604,0.94260275,0.15264723,0.44973186,-0.014100415,0.99770546,0.3368677,0.1033921,0.4207671,0.6508723,-0.19208208,0.92618614,-1.569087,1.2958633,0.007567373,0.6423249,-0.013986319,-0.3826192,0.1838156,-0.4824803,-0.29635686,-0.0482077,0.36574095,0.009617745,-0.21771277,-0.15379886,0.22906251,0.22729051,-0.9043333,-0.100618556,-1.2338442,1.1387771,-1.2309957,0.80483353,0.29104638,-1.4198879,-0.7845589,0.36677817,-0.7109127,1.3325776,-0.20122173,-0.46754998,0.30739486,-0.3323658,-0.650102,0.5393458,0.1587639,-0.22215495,1.5163143,-0.62297195,-0.47586748,-0.3909849,-0.17013957
0.10678301,0.03670897,0.08330797,0.03361348,0.48178086,-0.014363585,0.07026418,-0.18219078,0.077371776,-0.41744933,-0.19450945,-0.09609349,0.10040656,0.039844558,-0.010961145,0.044863895,0.0033667684,-0.15559132,-0.11424644,0.14803329,-0.13572286,-0.05806213,-0.10068701,-0.29306322,0.04698447,-0.20097858,-0.020355627,0.26359016,-0.40567407,0.025249643,-0.22639988,0.021074364,0.07460915,0.075474076,-0.22386765,0.2996111,-0.081354566,-0.5599442,0.13826165,0.17750838,-0.09115063,-0.055392683,-0.12639894,0.059931733,-0.22283107,-0.014732722,0.32236165,-0.041553214,0.16292006,0.13029566,-0.15184115,0.3939134,-0.23722667,-0.073776975,-0.012881659,-0.18107396,0.37839508,0.54119396,-0.188644,-0.38265157,-0.07112163,0.40742826,-0.29868427,0.28302073,0.06988357,-0.045535013,-0.092161596,0.06686714,0.02776479,0.012630932,0.08614405,-0.14084187,0.3067653,0.24817935,-0.039919972,-0.06268837,-0.0839231,-0.013856977,0.23465182,-0.12831001,-0.14950526,-0.29928008,0.27709317,0.18453278,0.16377054,-0.25289765,-0.02938586,0.5168849,0.47984934,-0.014199249,-0.52830243,0.27612972,-0.010704189,-0.31621516,0.013775894,-0.023361284,-0.12728514,-0.019227505,0.199946,-0.4787768,-0.3229399,-0.23031487,-0.15670761,-0.22298023,0.1208137,0.04354255,-0.06046115,0.06506019,-0.18970686,-0.23250568,-0.001208812,0.1061247,-0.08889656,-0.10181931,-0.30969942,-0.002582021,-0.32051098,-0.14928919,0.08379131,-0.0919579,0.29009458,-0.21312454,-0.018173836,-0.13664275,0.03240578,-0.2109465,-0.1533409,-0.16947462
0.171845,0.020266213,0.20449355,-0.20823249,0.54816467,-0.081865385,-0.25853202,-0.053406063,0.18981081,-0.094439626,-0.11805603,-0.12325742,0.17925662,-0.17845611,-0.024884213,0.28155816,-0.37407604,-0.32173097,-0.086029336,0.07233645,0.01103247,-0.20827371,-0.04933399,-0.22073758,-0.07147973,-0.28564692,-0.015984014,0.1029457,-0.43730906,-0.10133801,-0.27343628,-0.0041513667,0.0826469,0.12776335,-0.14944181,0.6831318,0.08992418,-0.36225885,-0.039579604,-0.004235505,-0.05094077,-0.18367124,-0.417136,0.19064976,-0.26942372,-0.097413085,0.20984538,0.00831455,0.33184808,0.07441138,-0.14335048,0.23419887,0.031522665,0.26461524,-0.22927755,-0.019832,0.28121245,0.5005977,-0.42364085,-0.25482145,-0.16545813,0.54006726,-0.18112841,0.2630836,-0.060555488,-0.026089702,-0.26818055,0.024638824,0.07391461,0.2114613,0.08242244,0.020078734,0.23584811,-0.06139545,0.3536019,-0.12383224,-0.270506,0.27098694,0.23258002,-0.15209962,-0.09097722,-0.1892625,0.12456982,0.13887359,0.14425886,-0.19032143,-0.07406723,0.32148075,0.44504046,0.24382496,-0.36224377,0.12354024,-0.14540169,-0.18428054,-0.08801337,-0.0761549,-0.24427292,0.022866942,0.23635256,-0.49533984,-0.3762917,-0.20859787,-0.24315855,-0.34182745,-0.106572084,0.11661218,0.15894818,0.22742788,-0.37292886,-0.04369197,-0.032166615,0.25898936,0.001995191,-0.12589726,-0.25053078,-0.036260456,-0.21571071,-0.337204,0.14509058,-0.22796522,0.015835622,-0.27836573,0.0013925759,-0.2003037,0.07964367,-0.18208036,-0.08284448,-0.029122178
